"Kod";"Nazwa";"Rodzaje produktów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"1999";15,05;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2000";16,10;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2001";17,17;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2002";16,58;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2003";15,20;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2004";16,20;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2005";16,02;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2006";16,02;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2007";16,09;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2008";16,42;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2009";16,90;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2010";17,88;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2011";19,70;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2012";20,35;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2013";19,94;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2014";20,34;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2015";20,02;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2016";20,02;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2017";20,32;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2018";20,07;"zł";"";
1400000;"MAZOWIECKIE";"szynka wieprzowa gotowana - za 1kg";"2019";21,95;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"1999";13,74;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2000";15,07;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2001";16,16;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2002";15,41;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2003";14,14;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2004";15,33;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2005";14,64;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2006";14,25;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2007";14,47;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2008";14,85;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2009";15,78;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2010";15,20;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2011";15,10;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2012";16,19;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2013";17,71;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2014";18,51;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2015";18,32;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2016";18,25;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2017";19,12;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2018";19,30;"zł";"";
1400000;"MAZOWIECKIE";"baleron gotowany - za 1kg";"2019";20,86;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"1999";5,49;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2000";6,21;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2001";6,91;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2002";6,69;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2003";5,97;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2004";6,70;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2005";7,07;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2006";7,24;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2007";7,38;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2008";7,65;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2009";9,41;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2010";9,78;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2011";10,24;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2012";11,24;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2013";11,83;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2014";11,70;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2015";10,98;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2016";10,95;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2017";11,82;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2018";12,45;"zł";"";
1400000;"MAZOWIECKIE";"salceson "Włoski" - za 1kg";"2019";13,22;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"1999";3,41;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2000";4,05;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2001";4,64;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2002";4,37;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2003";4,09;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2004";4,71;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2005";4,82;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2006";4,76;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2007";5,09;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2008";5,71;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2009";6,79;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2010";6,83;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2011";7,36;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2012";8,61;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2013";8,67;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2014";8,29;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2015";8,16;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2016";8,09;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2017";8,93;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2018";9,32;"zł";"";
1400000;"MAZOWIECKIE";"kiszka kaszana jęczmienna - za 1kg";"2019";10,58;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"1999";2,79;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2000";3,08;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2001";3,08;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2002";2,89;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2003";2,38;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2004";2,50;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2005";2,55;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2006";2,75;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2007";0,00;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2008";0,00;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2009";3,10;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2010";3,21;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2011";2,51;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2012";2,20;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2013";1,94;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2014";1,98;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2015";2,77;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2016";0,00;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2017";1,99;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2018";0,00;"zł";"";
1400000;"MAZOWIECKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2019";2,30;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"1999";;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2000";;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2001";;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2002";;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2003";;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2004";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2005";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2006";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2007";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2008";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2009";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2010";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2011";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2012";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2013";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2014";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2015";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2016";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2017";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2018";0,00;"zł";"";
1400000;"MAZOWIECKIE";"pstrąg świeży niepatroszony - za 1 kg";"2019";0,00;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"1999";0,00;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2000";0,00;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2001";0,00;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2002";0,00;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2003";0,00;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2004";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2005";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2006";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2007";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2008";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2009";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2010";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2011";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2012";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2013";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2014";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2015";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2016";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2017";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2018";;"zł";"";
1400000;"MAZOWIECKIE";"karp świeży niepatroszony 1kg";"2019";;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"1999";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2000";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2001";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2002";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2003";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2004";8,24;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2005";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2006";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2007";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2008";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2009";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2010";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2011";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2012";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2013";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2014";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2015";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2016";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2017";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2018";0,00;"zł";"";
1400000;"MAZOWIECKIE";"filety z morszczuka mrożone - za 1kg";"2019";0,00;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"1999";0,00;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2000";0,00;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2001";0,00;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2002";0,00;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2003";0,00;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2004";5,15;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2005";5,56;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2006";5,71;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2007";4,86;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2008";5,72;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2009";6,18;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2010";6,18;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2011";7,64;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2012";8,50;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2013";8,50;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2014";8,50;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2015";7,88;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2016";7,88;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2017";7,88;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2018";0,00;"zł";"";
1400000;"MAZOWIECKIE";"śledź solony, niepatroszony - za 1kg";"2019";9,52;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"1999";8,86;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2000";9,41;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2001";10,55;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2002";10,11;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2003";0,00;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2004";10,24;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2005";10,62;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2006";10,41;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2007";10,44;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2008";10,83;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2009";12,07;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2010";10,89;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2011";11,67;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2012";12,43;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2013";12,51;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2014";12,08;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2015";11,04;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2016";12,26;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2017";12,86;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2018";13,07;"zł";"";
1600000;"OPOLSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2019";14,41;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"1999";11,34;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2000";12,06;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2001";13,16;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2002";12,66;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2003";12,30;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2004";13,29;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2005";13,30;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2006";12,55;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2007";12,71;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2008";13,56;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2009";14,31;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2010";13,18;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2011";13,59;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2012";14,71;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2013";14,75;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2014";14,50;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2015";13,51;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2016";13,62;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2017";14,09;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2018";14,06;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2019";15,16;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"1999";7,97;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2000";8,30;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2001";9,13;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2002";9,25;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2003";9,18;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2004";9,83;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2005";9,97;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2006";9,52;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2007";9,99;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2008";10,49;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2009";11,10;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2010";10,84;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2011";11,60;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2012";13,34;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2013";13,87;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2014";13,96;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2015";13,03;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2016";13,22;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2017";14,59;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2018";15,30;"zł";"";
1600000;"OPOLSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2019";16,44;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"1999";9,21;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2000";9,37;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2001";10,41;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2002";9,73;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2003";10,67;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2004";13,46;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2005";15,46;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2006";15,93;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2007";16,09;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2008";16,92;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2009";18,78;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2010";19,64;"zł";"";
1600000;"OPOLSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2011";22,01;"zł";"";
